# lambda flux
# nm F$_{\lambda}$[W$m^{-2}\,nm^{-1}$]
565.1657941972794 1.2774386651563608e-18
565.2667396763622 1.2340032397668267e-18
565.367685155445 1.2262486176627809e-18
565.4686306345278 1.2279814364250259e-18
565.5695761136107 1.1810417641885063e-18
565.6705215926934 1.2133434565661992e-18
565.7714670717762 1.2506365381162821e-18
565.8724125508589 1.2087445007517943e-18
565.9733580299418 1.1796295336743688e-18
566.0743035090245 1.244865333855595e-18
566.1752489881073 1.2488833381574247e-18
566.2761944671902 1.2112117481599563e-18
566.3771399462729 1.197054931581079e-18
566.4780854253557 1.2122595422538748e-18
566.5790309044385 1.2538064763385953e-18
566.6799763835213 1.2186806879481976e-18
566.780921862604 1.2827224197397992e-18
566.8818673416869 1.2335468624077709e-18
566.9828128207697 1.2113843060309735e-18
567.0837582998524 1.2061922653352079e-18
567.1847037789353 1.2218848307824836e-18
567.285649258018 1.2544698665184676e-18
567.3865947371008 1.2087732534765382e-18
567.4875402161837 1.2172695489190926e-18
567.5884856952664 1.2164544216493164e-18
567.6894311743492 1.2216742291429374e-18
567.790376653432 1.2155292592395634e-18
567.8913221325148 1.2223097015480395e-18
567.9922676115975 1.227986764848239e-18
568.0932130906804 1.2261175181043128e-18
568.1941585697632 1.2652401755491992e-18
568.2951040488459 1.22928659130344e-18
568.3960495279288 1.2501422706373672e-18
568.4969950070115 1.243565562603719e-18
568.5979404860943 1.2475153269450948e-18
568.698885965177 1.2537797891358042e-18
568.7998314442599 1.2266418686907968e-18
568.9007769233427 1.2150012328942206e-18
569.0017224024255 1.2231971563440463e-18
569.1026678815083 1.1899598876607919e-18
569.203613360591 1.1583445702676338e-18
569.3045588396739 1.2237033590077302e-18
569.4055043187566 1.2194118560746684e-18
569.5064497978394 1.2176369303663972e-18
569.6073952769223 1.2142752112523078e-18
569.708340756005 1.211307651746856e-18
569.8092862350878 1.2055821621407445e-18
569.9102317141705 1.181594700851953e-18
570.0111771932534 1.1889101661063837e-18
570.1121226723362 1.1942868398895937e-18
570.213068151419 1.215878970090105e-18
570.3140136305018 1.199578239976658e-18
570.4149591095845 1.222738082824636e-18
570.5159045886674 1.216080221352308e-18
570.6168500677501 1.243085059993745e-18
570.7177955468329 1.2061882468351797e-18
570.8187410259158 1.2229051531130716e-18
570.9196865049985 1.2143632889278705e-18
571.0206319840813 1.196734429910262e-18
571.121577463164 1.1834161354025204e-18
571.2225229422469 1.2250974684222914e-18
571.3234684213296 1.2206926697997666e-18
571.4244139004124 1.222984065488519e-18
571.5253593794953 1.1959434019140125e-18
571.626304858578 1.2161549549049242e-18
571.7272503376608 1.1923275597137582e-18
571.8281958167436 1.2280235165327716e-18
571.9291412958264 1.1912925966475582e-18
572.0300867749091 1.2544734402678467e-18
572.131032253992 1.2387331732136661e-18
572.2319777330748 1.2154570808592366e-18
572.3329232121575 1.2194689682125984e-18
572.4338686912404 1.2122057762113787e-18
572.5348141703231 1.2331348327870079e-18
572.6357596494059 1.1884705705695208e-18
572.7367051284887 1.2137266699825685e-18
572.8376506075715 1.2136842200224905e-18
572.9385960866543 1.1989698698712372e-18
573.0395415657371 1.2228351023215304e-18
573.1404870448199 1.1948553142713206e-18
573.2414325239026 1.1801881540014615e-18
573.3423780029855 1.2001771033693092e-18
573.4433234820683 1.193942819789784e-18
573.544268961151 1.1721332209313641e-18
573.6452144402339 1.140794185143889e-18
573.7461599193166 1.1327999885736435e-18
573.8471053983994 1.167626753223521e-18
573.9480508774822 1.1824170857282168e-18
574.048996356565 1.1904204374296999e-18
574.1499418356478 1.171196948757862e-18
574.2508873147306 1.1588791879730668e-18
574.3518327938134 1.172843733597989e-18
574.4527782728961 1.2117958839477067e-18
574.553723751979 1.205907683198862e-18
574.6546692310617 1.2113515050241769e-18
574.7556147101445 1.210330135685452e-18
574.8565601892274 1.2223825721346066e-18
574.9575056683101 1.216186519089416e-18
575.0584511473929 1.2012540666666563e-18
575.1593966264757 1.1852864128267982e-18
575.2603421055585 1.1914552802314926e-18
575.3612875846412 1.2088065999822164e-18
575.462233063724 1.2056765523172167e-18
575.5631785428069 1.2216322501316625e-18
575.6641240218896 1.1695416418467609e-18
575.7650695009725 1.185689806996452e-18
575.8660149800552 1.2069670810204442e-18
575.966960459138 1.195906210971343e-18
576.0679059382209 1.1646621517610262e-18
576.1688514173036 1.197111416528999e-18
576.2697968963864 1.146147710782835e-18
576.3707423754691 1.2032980208998697e-18
576.471687854552 1.1749187712471011e-18
576.5726333336347 1.1416002312967202e-18
576.6735788127176 1.1382703764465914e-18
576.7745242918004 1.1775841787379425e-18
576.8754697708831 1.159230043223009e-18
576.976415249966 1.1729792409452203e-18
577.0773607290487 1.1805453407589277e-18
577.1783062081315 1.2045479984035569e-18
577.2792516872142 1.1498378225118185e-18
577.3801971662971 1.1802847504371523e-18
577.4811426453799 1.160070587029257e-18
577.5820881244626 1.1530321203744542e-18
577.6830336035455 1.2023331896464407e-18
577.7839790826282 1.1854474114135163e-18
577.884924561711 1.1484183838953563e-18
577.9858700407938 1.1503166972687723e-18
578.0868155198766 1.1428380092796562e-18
578.1877609989594 1.1522983318627009e-18
578.2887064780422 1.2062437951001082e-18
578.389651957125 1.1953304654367305e-18
578.4905974362077 1.1452191261329364e-18
578.5915429152906 1.1634441814437858e-18
578.6924883943733 1.1500230496367192e-18
578.7934338734561 1.161198119076001e-18
578.894379352539 1.162185462320446e-18
578.9953248316217 1.1670063316096086e-18
579.0962703107045 1.1619966920012997e-18
579.1972157897873 1.170902721624007e-18
579.2981612688701 1.1429260909543918e-18
579.3991067479529 1.1275678376161962e-18
579.5000522270357 1.136357584467523e-18
579.6009977061185 1.1586667546806616e-18
579.7019431852012 1.1659118478719772e-18
579.8028886642841 1.19464203503853e-18
579.9038341433668 1.2114937182850483e-18
580.0047796224496 1.1746836399769375e-18
580.1057251015325 1.1690391736631722e-18
580.2066705806152 1.2141887036698219e-18
580.307616059698 1.150977536241738e-18
580.4085615387808 1.1582158545381267e-18
580.5095070178636 1.1728507524723302e-18
580.6104524969463 1.1683579005238265e-18
580.7113979760292 1.1851563276755028e-18
580.812343455112 1.1288927524603715e-18
580.9132889341947 1.1223223258177054e-18
581.0142344132776 1.1216753842267163e-18
581.1151798923603 1.1797800898342186e-18
581.2161253714431 1.2139111848104157e-18
581.3170708505259 1.2207232018551894e-18
581.4180163296087 1.2277290512720663e-18
581.5189618086915 1.2114061012532605e-18
581.6199072877743 1.1828807244138898e-18
581.7208527668571 1.1865493702799338e-18
581.8217982459398 1.1766544226804011e-18
581.9227437250227 1.1891430718449258e-18
582.0236892041055 1.1749044547911162e-18
582.1246346831882 1.1800268101220173e-18
582.2255801622711 1.1890855616214163e-18
582.3265256413538 1.1599412683177608e-18
582.4274711204366 1.1746315855958176e-18
582.5284165995193 1.165050113395207e-18
582.6293620786022 1.139489858871537e-18
582.730307557685 1.1405441424237561e-18
582.8312530367677 1.1951074464584988e-18
582.9321985158506 1.1716948883157823e-18
583.0331439949333 1.1522850825532634e-18
583.1340894740162 1.2076833465615568e-18
583.2350349530989 1.1936589559165169e-18
583.3359804321817 1.123901747800098e-18
583.4369259112646 1.163653533960054e-18
583.5378713903473 1.189216137060717e-18
583.6388168694301 1.130477126423651e-18
583.7397623485128 1.1508188095438299e-18
583.8407078275957 1.1458299772989982e-18
583.9416533066784 1.1520386287854231e-18
584.0425987857612 1.1647924055293319e-18
584.1435442648441 1.2038166372289628e-18
584.2444897439268 1.199171418684574e-18
584.3454352230096 1.1955567132656134e-18
584.4463807020924 1.2051580698643489e-18
584.5473261811752 1.1708989499407867e-18
584.6482716602579 1.14959717347125e-18
584.7492171393408 1.1410781894339932e-18
584.8501626184236 1.2060086425571421e-18
584.9511080975063 1.1885843720798329e-18
585.0520535765892 1.1517877962782303e-18
585.1529990556719 1.1720105529220846e-18
585.2539445347547 1.1185769838342078e-18
585.3548900138376 1.131162119900503e-18
585.4558354929203 1.1537783306893695e-18
585.5567809720031 1.1609525573600165e-18
585.6577264510859 1.1486625583297016e-18
585.7586719301687 1.1765121109979619e-18
585.8596174092514 1.172361425915008e-18
585.9605628883343 1.1845535807134533e-18
586.0615083674171 1.186375660231154e-18
586.1624538464998 1.1618602088536659e-18
586.2633993255827 1.0797001638822644e-18
586.3643448046654 1.1333358908333784e-18
586.4652902837482 1.1379854239682773e-18
586.566235762831 1.1366595919037243e-18
586.6671812419138 1.1600380464386808e-18
586.7681267209966 1.1644836210173692e-18
586.8690722000794 1.1129847330948384e-18
586.9700176791622 1.140193608651665e-18
587.0709631582449 1.1382578672888846e-18
587.1719086373278 1.1462260124956089e-18
587.2728541164105 1.151194150310529e-18
587.3737995954933 1.1294556653684476e-18
587.4747450745762 1.1754332865084618e-18
587.5756905536589 1.1391460942579547e-18
587.6766360327417 1.1109260846423803e-18
587.7775815118245 1.1534136179206333e-18
587.8785269909073 1.1710456370239876e-18
587.9794724699901 1.1392726896543134e-18
588.0804179490729 1.1630901845154047e-18
588.1813634281557 1.1575644716993212e-18
588.2823089072384 1.168521692278669e-18
588.3832543863213 1.2008035629227621e-18
588.484199865404 1.2043079047809893e-18
588.5851453444868 1.1572170804638251e-18
588.6860908235697 1.1296230484841505e-18
588.7870363026524 1.1356649490549286e-18
588.8879817817352 1.131987686991019e-18
588.988927260818 1.1463339314587874e-18
589.0898727399008 1.152162048340284e-18
589.1908182189835 1.1645336806379972e-18
589.2917636980663 1.1615819859817468e-18
589.3927091771492 1.1688888249768143e-18
589.4936546562319 1.1250531140768879e-18
589.5946001353147 1.0894659080142321e-18
589.6955456143975 1.1107481506189965e-18
589.7964910934803 1.1494727283341867e-18
589.897436572563 1.1464569447897806e-18
589.9983820516459 1.1483801546316858e-18
590.0993275307287 1.115765851571948e-18
590.2002730098114 1.123249953606217e-18
590.3012184888943 1.1435225418174474e-18
590.402163967977 1.1125332809006244e-18
590.5031094470598 1.1770935238943692e-18
590.6040549261427 1.1546049488012327e-18
590.7050004052254 1.1433371013756305e-18
590.8059458843082 1.1573259574155396e-18
590.906891363391 1.1226485022871305e-18
591.0078368424738 1.1219275223710283e-18
591.1087823215565 1.1913430369058629e-18
591.2097278006394 1.1348059867006988e-18
591.3106732797222 1.1225759547957626e-18
591.4116187588049 1.1180973147579022e-18
591.5125642378878 1.1839082445361361e-18
591.6135097169705 1.1366162246644054e-18
591.7144551960533 1.0894054048794973e-18
591.8154006751361 1.1619045650762642e-18
591.9163461542189 1.15040130394602e-18
592.0172916333017 1.1217892817287623e-18
592.1182371123845 1.1207149672728503e-18
592.2191825914673 1.1059570609891272e-18
592.32012807055 1.1281274923008347e-18
592.4210735496329 1.1852509050027638e-18
592.5220190287156 1.1802985162742149e-18
592.6229645077984 1.1217874482427074e-18
592.7239099868813 1.1292094658976855e-18
592.824855465964 1.1110865963065934e-18
592.9258009450468 1.1012003897328467e-18
593.0267464241296 1.0970017048776779e-18
593.1276919032124 1.1130405314582576e-18
593.2286373822951 1.0812775068011338e-18
593.329582861378 1.0814756960337935e-18
593.4305283404608 1.1385541400666346e-18
593.5314738195435 1.1275768792081783e-18
593.6324192986264 1.1239469391653955e-18
593.7333647777091 1.0668195758826192e-18
593.8343102567919 1.1045025494003537e-18
593.9352557358748 1.077857897140354e-18
594.0362012149575 1.0660612572000455e-18
594.1371466940403 1.1103802464056948e-18
594.238092173123 1.0938297943218927e-18
594.3390376522059 1.0864525621508552e-18
594.4399831312886 1.0585468432810547e-18
594.5409286103715 1.0912498140130233e-18
594.6418740894543 1.1247933333093363e-18
594.742819568537 1.0994962952524867e-18
594.8437650476199 1.1089616487447682e-18
594.9447105267026 1.108604422278037e-18
595.0456560057854 1.173325809460643e-18
595.1466014848681 1.2440290722934064e-18
595.247546963951 1.3048164275957456e-18
595.3484924430338 1.3832130799424457e-18
595.4494379221165 1.415473381914881e-18
595.5503834011994 1.4926383096620116e-18
595.6513288802821 1.521156505629111e-18
595.752274359365 1.4569437232970833e-18
595.8532198384477 1.4091751586432715e-18
595.9541653175305 1.342767432663553e-18
596.0551107966133 1.244571424392884e-18
596.1560562756961 1.1619549376493672e-18
596.2570017547789 1.1409375585929346e-18
596.3579472338616 1.1231961924421076e-18
596.4588927129445 1.1170133688763741e-18
596.5598381920272 1.0915640299626022e-18
596.66078367111 1.0769316901729125e-18
596.7617291501929 1.063070384331397e-18
596.8626746292756 1.076226565401875e-18
596.9636201083584 1.0574533124955089e-18
597.0645655874412 1.0815695503045523e-18
597.165511066524 1.0492001489775375e-18
597.2664565456068 1.0281944984792657e-18
597.3674020246896 1.0430143560125562e-18
597.4683475037724 1.0251074873048576e-18
597.5692929828551 1.003636084246687e-18
597.670238461938 1.0619311538917897e-18
597.7711839410207 1.0584241131588387e-18
597.8721294201035 1.057166863678824e-18
597.9730748991864 1.0804321196868608e-18
598.0740203782691 1.1016141410602364e-18
598.1749658573519 1.0789217663389595e-18
598.2759113364347 1.0747773521792624e-18
598.3768568155175 1.0526561625108283e-18
598.4778022946002 1.0649683533752096e-18
598.5787477736831 1.0922499301752426e-18
598.6796932527659 1.1125587569607213e-18
598.7806387318486 1.0912699810810568e-18
598.8815842109315 1.0739624535640663e-18
598.9825296900142 1.0495665653396173e-18
599.083475169097 1.058400803629422e-18
599.1844206481798 1.0702176679347786e-18
599.2853661272626 1.0468301049360459e-18
599.3863116063454 1.0514523394103058e-18
599.4872570854282 1.0830256211518667e-18
599.588202564511 1.0837451271218064e-18
599.6891480435937 1.0761318877350117e-18
599.7900935226766 1.0497782709464817e-18
599.8910390017593 1.0822628079829115e-18
599.9919844808421 1.0772648859571538e-18
600.092929959925 1.0518498157362282e-18
600.1938754390077 1.0727496723519876e-18
600.2948209180905 1.0955255088345865e-18
600.3957663971732 1.0766926177546286e-18
600.4967118762561 1.0843051745362082e-18
600.5976573553389 1.061481275383688e-18
600.6986028344216 1.0687198140553152e-18
600.7995483135045 1.079327228787315e-18
600.9004937925872 1.0668337957852856e-18
601.00143927167 1.064068254972779e-18
601.1023847507528 1.0750685304736382e-18
601.2033302298356 1.0648826081316222e-18
601.3042757089185 1.0565594694662571e-18
601.4052211880012 1.073362870316193e-18
601.506166667084 1.0646782246115156e-18
601.6071121461667 1.0759217106720437e-18
601.7080576252496 1.0687574870373209e-18
601.8090031043323 1.101280726071364e-18
601.9099485834151 1.0896597244731873e-18
602.010894062498 1.0680701474390655e-18
602.1118395415807 1.0322567873877627e-18
602.2127850206635 1.0875872620553756e-18
602.3137304997463 1.0903510534911017e-18
602.4146759788291 1.0887409840841562e-18
602.515621457912 1.0793734138349274e-18
602.6165669369947 1.0863187541743887e-18
602.7175124160775 1.072854155296149e-18
602.8184578951602 1.0755387700877547e-18
602.9194033742431 1.0663636458265128e-18
603.0203488533258 1.0861735040163843e-18
603.1212943324086 1.0854754457957405e-18
603.2222398114915 1.0978893384187437e-18
603.3231852905742 1.084949199515375e-18
603.424130769657 1.080661152925041e-18
603.5250762487398 1.1219387001427938e-18
603.6260217278226 1.0908275599823552e-18
603.7269672069053 1.0345292414906916e-18
603.8279126859882 1.0195254363267994e-18
603.928858165071 1.0458787924797606e-18
604.0298036441537 1.0819713878983305e-18
604.1307491232366 1.0957504069297165e-18
604.2316946023193 1.0764059969708969e-18
604.3326400814021 1.0798392067112951e-18
604.4335855604849 1.096611164900791e-18
604.5345310395677 1.0892398755419553e-18
604.6354765186505 1.104737296371665e-18
604.7364219977333 1.068268027183229e-18
604.8373674768161 1.0838269385916755e-18
604.9383129558988 1.0589031010424012e-18
605.0392584349817 1.1194778644650233e-18
605.1402039140644 1.154654345316766e-18
605.2411493931472 1.0721177855980774e-18
605.3420948722301 1.0755900232511474e-18
605.4430403513128 1.0888869517280778e-18
605.5439858303956 1.0826930896541967e-18
605.6449313094784 1.0438753809969316e-18
605.7458767885612 1.0955419945710862e-18
605.846822267644 1.0428580165235673e-18
605.9477677467268 1.0581166341118253e-18
606.0487132258096 1.0367624372219557e-18
606.1496587048923 1.0433879516860978e-18
606.2506041839752 1.060298875198443e-18
606.3515496630579 1.0366072100834277e-18
606.4524951421407 1.0767191256284754e-18
606.5534406212236 1.063256602817533e-18
606.6543861003063 1.0865555536143273e-18
606.7553315793891 1.0639906032706771e-18
606.8562770584718 1.0607554697678826e-18
606.9572225375547 1.0176097566024058e-18
607.0581680166374 1.0164846196826408e-18
607.1591134957202 1.0553356069002132e-18
607.2600589748031 1.0212958955371832e-18
607.3610044538858 1.011425192623413e-18
607.4619499329687 1.0777136791655619e-18
607.5628954120514 1.0461571417086855e-18
607.6638408911342 1.038113051078622e-18
607.7647863702169 1.0180724003886254e-18
607.8657318492998 1.0249559244263241e-18
607.9666773283826 1.0705342298182102e-18
608.0676228074653 1.044551642916578e-18
608.1685682865482 1.0213998531544352e-18
608.2695137656309 1.0534629792174458e-18
608.3704592447137 1.0781922945840378e-18
608.4714047237965 1.047020564382093e-18
608.5723502028793 1.0749232328604285e-18
608.6732956819621 1.0341768209331969e-18
608.7742411610449 1.0671023893645676e-18
608.8751866401277 9.934053952330241e-19
608.9761321192104 9.82767301869986e-19
609.0770775982933 1.0456525797976064e-18
609.1780230773761 1.0214552531011468e-18
609.2789685564588 9.932954962869737e-19
609.3799140355417 9.971378705308893e-19
609.4808595146244 1.0300265245987463e-18
609.5818049937072 1.1128358666356525e-18
609.68275047279 1.05152409264463e-18
609.7836959518728 9.8574000179044e-19
609.8846414309556 1.0603936812739664e-18
609.9855869100384 9.643766662634808e-19
610.0865323891212 1.0210374333512446e-18
610.1874778682039 1.0392552905124574e-18
610.2884233472868 9.27786953328385e-19
610.3893688263695 9.868773470344555e-19
610.4903143054523 1.0266604025236894e-18
610.5912597845352 1.0623677259641125e-18
610.6922052636179 1.0267211180475687e-18
610.7931507427007 1.0323453981125207e-18
610.8940962217835 9.639026772301092e-19
610.9950417008663 1.0451520090057944e-18
611.095987179949 1.0465185259544259e-18
611.1969326590319 1.0496077426198872e-18
611.2978781381147 1.0745266794190375e-18
611.3988236171974 1.080282352367306e-18
611.4997690962803 1.0281280170487366e-18
611.600714575363 9.941183185163942e-19
611.7016600544458 1.019922336182199e-18
611.8026055335285 1.0296090305228324e-18
611.9035510126114 1.037114762041381e-18
612.0044964916942 9.932651157385138e-19
612.105441970777 1.0766109064353269e-18
612.2063874498598 1.0364138471578426e-18
612.3073329289425 9.976303313013155e-19
612.4082784080254 9.822534294659167e-19
612.5092238871082 1.039678046796516e-18
612.6101693661909 1.0009401908461324e-18
612.7111148452738 9.910142906342473e-19
612.8120603243565 9.812276292939044e-19
612.9130058034393 9.804412402648887e-19
613.013951282522 1.0079718997808955e-18
613.1148967616049 1.0660666453309425e-18
613.2158422406877 1.0444465794037555e-18
613.3167877197704 9.325022946009269e-19
613.4177331988533 1.035777593681318e-18
613.518678677936 9.73181532126563e-19
613.6196241570188 9.736328777946315e-19
613.7205696361016 1.0567876786394288e-18
613.8215151151844 9.712323107628678e-19
613.9224605942672 9.70208749054721e-19
614.02340607335 1.0267849255805256e-18
614.1243515524328 9.862835080194764e-19
614.2252970315155 9.915043680954006e-19
614.3262425105984 1.2132613996579826e-18
614.4271879896812 1.3283198380964324e-18
614.5281334687639 1.3191476379920652e-18
614.6290789478468 3.402260594790216e-18
614.7300244269295 2.9101632094680736e-18
614.8309699060123 2.4969845255414816e-18
614.9319153850951 2.8524995593238407e-18
615.0328608641779 3.524596350520713e-18
615.1338063432607 2.4026902214033924e-18
615.2347518223435 2.3501115319850195e-18
615.3356973014263 2.755133896316661e-18
615.436642780509 2.302948442663158e-18
615.5375882595919 2.8733121901671003e-18
615.6385337386746 2.3110116346699777e-18
615.7394792177574 3.589431857769499e-18
615.8404246968403 3.421199323564737e-18
615.941370175923 3.270689563162737e-18
616.0423156550058 2.476899446934817e-18
616.1432611340886 2.4035065238556024e-18
616.2442066131714 2.3206177467268694e-18
616.3451520922541 2.770637805317239e-18
616.446097571337 3.0538612718217593e-18
616.5470430504198 2.8911228846516163e-18
616.6479885295025 3.340029335362434e-18
616.7489340085854 2.897815804430753e-18
616.8498794876681 2.39746935460441e-18
616.9508249667509 3.1975640926699057e-18
617.0517704458337 3.9339942639880255e-18
617.1527159249165 2.2241194680551085e-18
617.2536614039993 2.41561799455687e-18
617.354606883082 3.676836564147039e-18
617.4555523621649 3.894425858870116e-18
617.5564978412476 4.039598934568382e-18
617.6574433203305 5.3881487933504354e-18
617.7583887994133 4.3355007849448716e-18
617.859334278496 4.7011038745517735e-18
617.9602797575789 2.7635138726714786e-18
618.0612252366616 3.5053882257415424e-18
618.1621707157444 4.456185745057102e-18
618.2631161948271 4.4915329256998125e-18
618.36406167391 3.503766311523428e-18
618.4650071529928 3.7404288954025185e-18
618.5659526320756 3.2256422804610162e-18
618.6668981111584 3.797391081790304e-18
618.7678435902411 3.8449258210613665e-18
618.868789069324 3.017333621731229e-18
618.9697345484067 3.958096689437581e-18
619.0706800274895 4.727645902688547e-18
619.1716255065724 4.259458874074197e-18
619.2725709856551 1.9624792429427755e-18
619.3735164647379 3.640550708589607e-18
619.4744619438206 2.580300055919737e-18
619.5754074229035 3.319546716200624e-18
619.6763529019862 2.9801813370746655e-18
619.777298381069 3.0180979148554033e-18
619.8782438601519 3.552346442462872e-18
619.9791893392346 3.3884879475102425e-18
620.0801348183174 2.5567252327126553e-18
620.1810802974002 1.7785644784924954e-18
620.282025776483 2.3001497030785242e-18
620.3829712555657 3.4445678022029826e-18
620.4839167346486 2.963481729742797e-18
620.5848622137314 3.799750806780207e-18
620.6858076928141 4.2438509346846854e-18
620.786753171897 3.624871266419907e-18
620.8876986509797 3.1970032934972672e-18
620.9886441300625 3.30280968433553e-18
621.0895896091454 3.0780082040844214e-18
621.1905350882281 3.3880305394082585e-18
621.2914805673109 2.4167550282552086e-18
621.3924260463937 2.5653685693118153e-18
621.4933715254765 3.881748096908667e-18
621.5943170045592 5.5649355936951575e-18
621.6952624836421 4.431792528827664e-18
621.7962079627249 2.652588120044831e-18
621.8971534418076 3.6598728119875597e-17
621.9980989208905 7.119597204653883e-17
622.0990443999732 6.960899228741346e-17
622.199989879056 6.85028306313542e-17
622.3009353581388 6.83840831578927e-17
622.4018808372216 6.931963466653096e-17
622.5028263163044 6.895607504049995e-17
622.6037717953872 7.035449599770858e-17
622.70471727447 7.01980122252686e-17
622.8056627535527 6.88650438614047e-17
622.9066082326356 7.002394246947407e-17
623.0075537117184 7.329719691844002e-17
623.1084991908011 6.986408983681705e-17
623.209444669884 7.175632823839563e-17
623.3103901489667 7.607581967832658e-17
623.4113356280495 7.519850799847893e-17
623.5122811071323 7.793092622418279e-17
623.6132265862151 7.922935597297533e-17
623.7141720652978 4.668332331947273e-17
623.8151175443807 -7.861192041977494e-18
623.9160630234635 4.1239031668403984e-18
624.0170085025462 1.4589822067715846e-18
624.1179539816291 2.8762072364177092e-18
624.2188994607118 2.7499385918756144e-18
624.3198449397946 1.7659816018004983e-18
624.4207904188775 2.8485940398199596e-18
624.5217358979602 2.3113711753042562e-18
624.622681377043 2.976773945885674e-18
624.7236268561257 2.9037853626862933e-18
624.8245723352086 2.211930604333499e-18
624.9255178142913 3.250026471535971e-18
625.0264632933741 2.4633570495098608e-18
625.127408772457 1.950730249578695e-18
625.2283542515397 1.8858721317668327e-18
625.3292997306226 2.7675203930890624e-18
625.4302452097053 2.9757337688940603e-18
625.5311906887881 3.743285124752376e-18
625.6321361678708 1.1010774266384558e-18
625.7330816469537 2.328639835517282e-18
625.8340271260365 2.6195096309952088e-18
625.9349726051192 2.3477008820015923e-18
626.0359180842021 3.745349425161019e-18
626.1368635632848 3.730865687615338e-18
626.2378090423676 3.3438948370752007e-18
626.3387545214505 3.427282521786325e-18
626.4397000005332 2.2189538850010498e-18
626.540645479616 4.2227525795079876e-18
626.6415909586988 1.8080692908009307e-18
626.7425364377816 4.2381967421095705e-17
626.8434819168643 5.1604508907812806e-17
626.9444273959472 4.715232700780354e-17
627.04537287503 4.7379116616575975e-17
627.1463183541127 4.531237873500924e-17
627.2472638331956 4.8106806422428054e-17
627.3482093122783 4.6791548925723805e-17
627.4491547913611 5.707645601837273e-17
627.5501002704439 5.387425248377874e-17
627.6510457495267 6.627292183716944e-17
627.7519912286095 5.3034520984431543e-17
627.8529367076923 4.723887824064119e-17
627.9538821867751 4.712345177845536e-17
628.0548276658578 4.883846551353532e-17
628.1557731449407 4.9125370881259805e-17
628.2567186240234 4.762014825066498e-17
628.3576641031062 4.5462396858921785e-17
628.4586095821891 4.9063571333802993e-17
628.5595550612718 3.1855072006232427e-18
628.6605005403546 2.9358441207443354e-18
628.7614460194374 4.110615476308764e-18
628.8623914985202 1.862903516847633e-18
628.9633369776029 5.835860421232517e-18
629.0642824566858 4.0507314358638084e-18
629.1652279357686 1.938870762397161e-18
629.2661734148513 5.524018726828467e-18
629.3671188939342 6.43569729566123e-18
629.4680643730169 9.245325062699116e-18
629.5690098520997 7.19906393701248e-18
629.6699553311826 6.829285588505096e-18
629.7709008102653 7.088980615961663e-18
629.8718462893481 6.396805993507533e-18
629.9727917684309 7.073789333979626e-18
630.0737372475137 6.3762940823402254e-18
630.1746827265964 7.583276506977965e-18
630.2756282056793 9.238261144821483e-18
630.3765736847621 8.197011066722183e-18
630.4775191638448 9.007573863313056e-18
630.5784646429277 4.800990990119416e-18
630.6794101220104 3.954338724031723e-18
630.7803556010932 4.5705105597929595e-18
630.881301080176 1.6033789718577292e-18
630.9822465592588 4.415394048077193e-18
631.0831920383416 4.685340261982321e-18
631.1841375174243 3.4003114217982672e-18
631.2850829965072 4.804505615990427e-18
631.3860284755899 3.444887221365208e-18
631.4869739546727 2.099754614465665e-18
631.5879194337555 2.7504574441484053e-18
631.6888649128383 3.904298255992617e-18
631.7898103919212 4.219519988864217e-18
631.8907558710039 4.2828247202570626e-18
631.9917013500867 4.631137754388016e-18
632.0926468291694 4.378188494883582e-18
632.1935923082523 3.8157289778764446e-18
632.294537787335 4.280651209892953e-18
632.3954832664178 4.276698563579512e-18
632.4964287455007 4.4775311977249804e-18
632.5973742245834 2.4941799890454826e-18
632.6983197036662 4.26548382914458e-18
632.799265182749 5.526127457700225e-18
632.9002106618318 5.68088893239684e-18
633.0011561409146 4.871650273130089e-18
633.1021016199974 4.067216584454991e-18
633.2030470990802 4.698058611277067e-18
633.3039925781629 4.180149249733788e-18
633.4049380572458 3.4678949806757767e-18
633.5058835363285 3.1644617835007885e-18
633.6068290154113 1.995659535351075e-18
633.7077744944942 2.4609636507196832e-18
633.8087199735769 4.975211350614499e-18
633.9096654526597 7.01328528299298e-18
634.0106109317425 6.8371483864118595e-18
634.1115564108253 4.192796128811543e-18
634.212501889908 2.304538843746128e-18
634.3134473689909 2.4039180408229167e-18
634.4143928480737 4.465312899279638e-18
634.5153383271564 5.440059716651562e-18
634.6162838062393 5.599285738389275e-18
634.717229285322 2.6354997183602667e-18
634.8181747644048 2.453349317982548e-18
634.9191202434877 2.0639872378131664e-18
635.0200657225704 1.614245109051525e-18
635.1210112016532 1.763659028280248e-18
635.221956680736 1.0061203294910187e-18
635.3229021598188 1.0355889079015985e-18
635.4238476389015 1.0637802064404826e-18
635.5247931179844 9.79780131677947e-19
635.6257385970671 9.801798198495955e-19
635.7266840761499 9.378239833771848e-19
635.8276295552328 9.420772801078043e-19
635.9285750343155 1.011480044076718e-18
636.0295205133983 9.778496828435848e-19
636.130465992481 1.0130141463308672e-18
636.2314114715639 1.053009342455543e-18
636.3323569506467 1.0353273712364605e-18
636.4333024297295 9.809993660995707e-19
636.5342479088123 9.136209287329999e-19
636.635193387895 9.2621842480163e-19
636.7361388669779 9.783628202430943e-19
636.8370843460606 9.67712242223332e-19
636.9380298251434 9.883030246671762e-19
637.0389753042263 9.682711531709233e-19
637.139920783309 1.0004446076105444e-18
