# lambda flux
# nm Wm^-2nm^-1
486.1141432481029 3.8072961659367445e-19
486.16458369657374 3.7999812532003746e-19
486.2150241450446 3.613246668311315e-19
486.2654645935154 3.7908496432956523e-19
486.31590504198624 3.723412728571676e-19
486.3663454904571 3.836994747185262e-19
486.4167859389279 3.58214220264819e-19
486.46722638739874 3.9316092268597895e-19
486.51766683586953 3.7475516347568904e-19
486.5681072843404 3.6266410588962693e-19
486.6185477328112 3.8920337155043414e-19
486.66898818128203 3.8278137921074416e-19
486.7194286297529 3.870871744990116e-19
486.7698690782237 3.723968408684156e-19
486.82030952669453 3.7051967903010397e-19
486.8707499751654 3.493250173071876e-19
486.9211904236362 3.8930305112539373e-19
486.971630872107 3.795213685910217e-19
487.0220713205778 3.793810026174641e-19
487.0725117690487 3.7934707471284155e-19
487.12295221751947 4.0093115497488004e-19
487.1733926659903 3.998048318127693e-19
487.2238331144612 3.7438372016000216e-19
487.27427356293197 3.5017748171715154e-19
487.3247140114028 3.556624027982113e-19
487.37515445987367 3.6127762308572853e-19
487.42559490834446 3.4412785018827763e-19
487.4760353568153 3.579260850523966e-19
487.52647580528617 3.644067661345655e-19
487.57691625375696 3.5814870859141095e-19
487.6273567022278 3.58376076535617e-19
487.6777971506986 3.518551339906455e-19
487.72823759916946 3.4592448008084436e-19
487.77867804764026 3.5348942279505547e-19
487.8291184961111 3.5308323779533217e-19
487.87955894458196 3.7303442328081314e-19
487.92999939305275 3.9024266222900163e-19
487.9804398415236 3.9877494694874766e-19
488.03088028999446 3.8359775575758814e-19
488.08132073846525 3.715601169753455e-19
488.1317611869361 3.410534086142601e-19
488.18220163540695 3.420590501823249e-19
488.23264208387775 3.464345061274561e-19
488.28308253234854 3.622567928077335e-19
488.3335229808194 3.646258424881046e-19
488.38396342929025 3.3679485995850655e-19
488.43440387776104 3.4239026027601545e-19
488.4848443262319 3.63768906804867e-19
488.53528477470275 3.568526180398797e-19
488.58572522317354 3.5960785185500425e-19
488.6361656716444 3.6868647873201254e-19
488.68660612011524 3.489166253265748e-19
488.73704656858604 3.143522309647629e-19
488.7874870170569 3.4135061955821277e-19
488.8379274655277 3.3400895287157853e-19
488.88836791399854 3.3393228722550334e-19
488.93880836246933 3.2346377005480965e-19
488.9892488109402 3.1191216512777576e-19
489.03968925941103 3.34738583247644e-19
489.09012970788183 3.368661532350072e-19
489.1405701563527 3.4989449582493753e-19
489.19101060482353 3.1467862762929625e-19
489.2414510532943 3.2639769381039413e-19
489.2918915017652 3.412389822720759e-19
489.34233195023603 4.0913562833744876e-19
489.3927723987068 5.015847744400009e-19
489.4432128471777 6.348863104390576e-19
489.49365329564847 7.270960289672992e-19
489.5440937441193 8.733506206979738e-19
489.5945341925901 1.08768497223879e-18
489.64497464106097 1.2590563870140175e-18
489.6954150895318 1.5362674260867597e-18
489.7458555380026 1.8575909709301203e-18
489.79629598647347 1.8408322878795263e-18
489.8467364349443 1.9665894290982886e-18
489.8971768834151 1.8353491919600504e-18
489.94761733188597 1.6214555849151185e-18
489.99805778035676 1.3040843585650531e-18
490.0484982288276 1.1365246632321728e-18
490.0989386772984 1.0040330604093978e-18
490.14937912576926 8.561996242529129e-19
490.1998195742401 7.044909795592272e-19
490.2502600227109 6.786483791984527e-19
490.30070047118176 5.862130753353028e-19
490.3511409196526 5.282431666835074e-19
490.4015813681234 4.496662498235052e-19
490.45202181659425 3.623654460104947e-19
490.5024622650651 3.3019894531594494e-19
490.5529027135359 3.160654052822483e-19
490.60334316200675 3.0689510808844595e-19
490.65378361047755 3.079723487540815e-19
490.7042240589484 3.2003043562098027e-19
490.7546645074192 3.286315619301679e-19
490.80510495589004 3.3022282274977193e-19
490.8555454043609 3.232599200089289e-19
490.9059858528317 3.3049266818236794e-19
490.95642630130254 3.348941381351652e-19
491.0068667497734 3.4085221075944625e-19
491.0573071982442 3.2483586239639095e-19
491.10774764671504 3.082954641366964e-19
491.15818809518584 3.2845596097671317e-19
491.2086285436567 3.516314767811667e-19
491.2590689921275 3.462913247663736e-19
491.30950944059833 3.5889536073573966e-19
491.3599498890692 3.3946696241577063e-19
491.41039033754 3.4047888779429235e-19
491.46083078601083 3.4314869890968387e-19
491.5112712344817 3.5435049748346723e-19
491.5617116829525 3.5333061978632497e-19
491.61215213142333 3.6567341725736394e-19
491.6625925798942 3.8552838041936306e-19
491.713033028365 3.586915635868537e-19
491.7634734768358 3.6967242777364425e-19
491.8139139253066 3.611657393632354e-19
491.8643543737775 3.4873744246481e-19
491.91479482224827 3.6257210536376085e-19
491.9652352707191 3.4571956566121655e-19
492.01567571918997 3.4470075292097884e-19
492.06611616766077 3.591851120399698e-19
492.1165566161316 3.75405699188792e-19
492.16699706460247 3.325632555071111e-19
492.21743751307326 3.5123443833335316e-19
492.2678779615441 3.5866252525853104e-19
492.31831841001497 3.4449790677888977e-19
492.36875885848576 3.540883018984655e-19
492.41919930695656 3.7171882664138923e-19
492.4696397554274 3.845379112534489e-19
492.52008020389826 3.572450773097826e-19
492.57052065236905 3.5651966701560656e-19
492.6209611008399 3.5746700992397034e-19
492.67140154931076 3.6611440382306468e-19
492.72184199778155 3.754192151801179e-19
492.7722824462524 3.674754688345599e-19
492.82272289472326 3.6498822212437607e-19
492.87316334319405 3.521601635595224e-19
492.9236037916649 3.6220185588117734e-19
492.9740442401357 3.454251709080123e-19
493.02448468860655 3.426196113105109e-19
493.07492513707734 3.3780269731980264e-19
493.1253655855482 3.7361953941084857e-19
493.17580603401905 3.5427841397207183e-19
493.22624648248984 3.6123356418835294e-19
493.2766869309607 3.7017322708052306e-19
493.32712737943154 3.6074548811474597e-19
493.37756782790234 4.0578889678256e-19
493.4280082763732 3.9374006710572796e-19
493.47844872484404 3.9399053908769323e-19
493.52888917331484 3.8369601359933594e-19
493.5793296217857 3.615756201568479e-19
493.6297700702565 3.5534481749957555e-19
493.68021051872734 3.544200232342329e-19
493.73065096719813 3.472726089091011e-19
493.781091415669 3.6040674261126193e-19
493.83153186413983 3.523669939924451e-19
493.8819723126106 3.7253866361445537e-19
493.9324127610815 3.6716489495890507e-19
493.98285320955233 3.8723476629046465e-19
494.0332936580231 3.9051987481078907e-19
494.083734106494 3.7304718411891427e-19
494.1341745549648 3.969240312612882e-19
494.1846150034356 3.9017048410921992e-19
494.2350554519064 3.6889176516058503e-19
494.28549590037727 3.6782443254468263e-19
494.3359363488481 3.5286605778494156e-19
494.3863767973189 3.5780451177802756e-19
494.43681724578977 3.9162438267720593e-19
494.4872576942606 3.971515877310881e-19
494.5376981427314 3.776880934922675e-19
494.58813859120227 3.550058533744153e-19
494.6385790396731 3.8889985500950423e-19
494.6890194881439 3.8556529229231346e-19
494.73945993661476 3.57619951998103e-19
494.78990038508556 3.597494885952005e-19
494.8403408335564 3.5210504304124184e-19
494.8907812820272 3.629358708481236e-19
494.94122173049806 3.6381915246912506e-19
494.9916621789689 3.5016713864909656e-19
495.0421026274397 3.681671623379691e-19
495.09254307591056 3.718647689815744e-19
495.1429835243814 3.744080081783877e-19
495.1934239728522 3.687778599895753e-19
495.24386442132305 3.723051810804016e-19
495.2943048697939 3.6122190079158443e-19
495.3447453182647 3.48064524769967e-19
495.3951857667355 3.7190774418452712e-19
495.44562621520635 3.4756259581992046e-19
495.4960666636772 3.6601312806710705e-19
495.546507112148 3.68703813596654e-19
495.59694756061884 3.7508048099879367e-19
495.6473880090897 3.728464075151361e-19
495.6978284575605 3.570293185926473e-19
495.74826890603134 3.514768757944411e-19
495.7987093545022 3.5985888584119876e-19
495.849149802973 3.6291030866382304e-19
495.89959025144384 3.3944670651408844e-19
495.95003069991463 3.5867855892221707e-19
496.0004711483855 3.6294950275227057e-19
496.0509115968563 3.6214113820107547e-19
496.10135204532713 3.766728374134567e-19
496.151792493798 3.641380335099959e-19
496.2022329422688 3.544635190738149e-19
496.25267339073963 3.4228400452115147e-19
496.3031138392105 3.6647941358299292e-19
496.3535542876813 3.519579789217899e-19
496.40399473615213 3.7447454112249247e-19
496.454435184623 3.6862950496684915e-19
496.5048756330938 3.6425536651562314e-19
496.5553160815646 3.298737877225562e-19
496.6057565300354 3.631254740152124e-19
496.6561969785063 3.9039402782535147e-19
496.70663742697707 3.6838812168865184e-19
496.7570778754479 3.465278631859377e-19
496.80751832391877 3.391230873048053e-19
496.85795877238957 3.999707064321321e-19
496.9083992208604 3.936839332533886e-19
496.95883966933127 3.6474845285778173e-19
497.00928011780206 3.5724284053864634e-19
497.0597205662729 3.698066042734268e-19
497.1101610147437 3.5221075306786874e-19
497.16060146321456 3.5262818826230938e-19
497.21104191168536 3.7919335204302853e-19
497.2614823601562 3.614855639394744e-19
497.31192280862706 3.656461083347179e-19
497.36236325709785 3.569242487330276e-19
497.4128037055687 3.6657898131784724e-19
497.46324415403956 3.773153846122647e-19
497.51368460251035 3.6409700937777277e-19
497.5641250509812 3.716880077199055e-19
497.61456549945206 3.8162877482105986e-19
497.66500594792285 3.420975153758278e-19
497.7154463963937 3.563726157606079e-19
497.7658868448645 3.452882197853557e-19
497.81632729333535 3.7848198834721646e-19
497.86676774180614 3.821122125413559e-19
497.917208190277 3.6922178308628897e-19
497.96764863874785 3.8760165086823454e-19
498.01808908721864 3.7090464108107717e-19
498.0685295356895 3.7473145352382456e-19
498.11896998416034 3.6746779857338375e-19
498.16941043263114 3.6277682090318033e-19
498.219850881102 3.5154055806478417e-19
498.2702913295728 3.486572717971386e-19
498.32073177804364 3.613948490690304e-19
498.37117222651443 3.660354822738259e-19
498.4216126749853 3.448223897310951e-19
498.47205312345613 3.4287644557582655e-19
498.52249357192693 3.3443259810695467e-19
498.5729340203978 3.4297463957132157e-19
498.62337446886863 3.5760873023389213e-19
498.6738149173394 3.8769344169845433e-19
498.7242553658103 3.8655891701815614e-19
498.77469581428113 4.0098906270071716e-19
498.8251362627519 3.8058937494901905e-19
498.8755767112228 3.957071901981252e-19
498.9260171596936 3.6040351149037533e-19
498.9764576081644 3.565564027285482e-19
499.0268980566352 3.7335251776194005e-19
499.07733850510607 3.6966739851373487e-19
499.1277789535769 3.8789057266041676e-19
499.1782194020477 4.3178605684104563e-19
499.22865985051857 5.205057260913843e-19
499.2791002989894 6.496656855960438e-19
499.3295407474602 8.011333023332168e-19
499.37998119593107 8.828466145447565e-19
499.4304216444019 1.1185187085468027e-18
499.4808620928727 1.4647535911853454e-18
499.5313025413435 1.8525498229557292e-18
499.58174298981436 2.0464243651609474e-18
499.6321834382852 2.3009966860697604e-18
499.682623886756 2.219308296324799e-18
499.73306433522686 2.0242025994930324e-18
499.7835047836977 1.8215613100625e-18
499.8339452321685 1.4089134538709532e-18
499.88438568063935 1.203595291043796e-18
499.9348261291102 9.91929390108415e-19
499.985266577581 8.413021448632362e-19
500.03570702605185 7.563347246074618e-19
500.08614747452265 6.643717184150566e-19
500.1365879229935 6.123231394640161e-19
500.1870283714643 5.45823258449093e-19
500.23746881993515 4.855392187186928e-19
500.287909268406 4.0462782923578025e-19
500.3383497168768 3.5800429202008637e-19
500.38879016534764 3.796510452308547e-19
500.4392306138185 3.68496630034316e-19
500.4896710622893 3.8031573959254125e-19
500.54011151076014 3.5617488278433287e-19
500.590551959231 3.4931775552103154e-19
500.6409924077018 3.449387943858404e-19
500.69143285617264 3.5668911253460685e-19
500.74187330464343 3.56467782049729e-19
500.7923137531143 3.4333048666683584e-19
500.8427542015851 3.526568054196504e-19
500.89319465005593 3.636709589261668e-19
500.9436350985268 3.5731421444076585e-19
500.9940755469976 3.668007219765058e-19
501.04451599546843 3.5111448613820724e-19
501.0949564439393 3.4119063165931663e-19
501.1453968924101 3.5459160529449727e-19
501.1958373408809 3.4875839452410516e-19
501.2462777893517 3.413172092945828e-19
501.2967182378226 3.608848696598956e-19
501.34715868629337 3.7032333218422098e-19
501.3975991347642 3.499928916191669e-19
501.4480395832351 3.6149796039830036e-19
501.49848003170587 3.6531414475396837e-19
501.5489204801767 3.6002828101515285e-19
501.59936092864757 3.4038940647205722e-19
501.64980137711837 3.172820822229081e-19
501.7002418255892 3.31750271535941e-19
501.75068227406007 3.321156198857416e-19
501.80112272253086 3.50659785002188e-19
501.8515631710017 3.6220812510570656e-19
501.9020036194725 3.656311442586331e-19
501.95244406794336 3.300577599271796e-19
502.00288451641416 3.4905379572276386e-19
502.053324964885 3.7626068353832807e-19
502.10376541335586 3.7685649359017947e-19
502.15420586182665 3.7434778155327054e-19
502.2046463102975 3.7536915174884257e-19
502.25508675876836 3.699950809545728e-19
502.30552720723915 3.6063063358272134e-19
502.35596765571 3.65306281947121e-19
502.4064081041808 3.6484469168647574e-19
502.45684855265165 3.4860622134528913e-19
502.50728900112244 3.5764746891207395e-19
502.5577294495933 3.6972070161243926e-19
502.60816989806415 3.795981118874583e-19
502.65861034653494 3.61903759594276e-19
502.7090507950058 3.7168521012488973e-19
502.75949124347665 3.67944118027583e-19
502.80993169194744 3.673355216091757e-19
502.8603721404183 3.6217210006752437e-19
502.91081258888914 3.542448428305236e-19
502.96125303735994 3.664508437881521e-19
503.0116934858308 3.7528391627020795e-19
503.0621339343016 3.5328828996317224e-19
503.11257438277244 3.306708370178431e-19
503.16301483124323 3.636181825133844e-19
503.2134552797141 3.52745064013677e-19
503.26389572818493 3.45119906890642e-19
503.31433617665573 3.405196390161458e-19
503.3647766251266 3.4296771892925033e-19
503.41521707359743 3.650636182594889e-19
503.4656575220682 3.857239050959426e-19
503.5160979705391 3.703672544385342e-19
503.56653841900993 3.4323195856215393e-19
503.6169788674807 3.4305256256030397e-19
503.6674193159515 3.428423440563317e-19
503.71785976442237 3.431789794255636e-19
503.7683002128932 3.5471184551154376e-19
503.818740661364 3.5188976635217086e-19
503.86918110983487 3.610909375120467e-19
503.9196215583057 3.8124137682441077e-19
503.9700620067765 4.641225995112334e-19
504.02050245524737 6.695892416545387e-19
504.0709429037182 9.223369460902591e-19
504.121383352189 1.260248971186842e-18
504.17182380065987 1.6655857954067536e-18
504.22226424913066 2.2299235857700298e-18
504.2727046976015 2.9140421594720025e-18
504.3231451460723 3.9816339099556515e-18
504.37358559454316 5.14968856591628e-18
504.424026043014 5.877853431952969e-18
504.4744664914848 6.037734704732093e-18
504.52490693995566 5.5915514401659705e-18
504.5753473884265 4.760142527213237e-18
504.6257878368973 3.970720708832651e-18
504.67622828536815 3.191341307455257e-18
504.726668733839 2.5226481048994977e-18
504.7771091823098 2.0037064757212243e-18
504.82754963078065 1.6104663876138089e-18
504.87799007925145 1.2964080154846174e-18
504.9284305277223 1.0928414254352104e-18
504.9788709761931 9.56317557015788e-19
505.02931142466394 8.261772737311501e-19
505.0797518731348 6.131257205558705e-19
505.1301923216056 4.526720060729899e-19
505.18063277007644 3.8861112845479573e-19
505.2310732185473 3.8549659780942556e-19
505.2815136670181 3.687157452198122e-19
505.33195411548894 3.6478093919741117e-19
505.38239456395974 3.7562910717710873e-19
505.4328350124306 3.5674733386615294e-19
505.4832754609014 3.3248010459226987e-19
505.53371590937223 3.5883295894420155e-19
505.5841563578431 3.5268887509098854e-19
505.6345968063139 3.7410558341887003e-19
505.68503725478473 3.6746038426886436e-19
505.7354777032556 3.646581982230103e-19
505.7859181517264 3.4835645399414653e-19
505.83635860019723 3.5948168664581057e-19
505.8867990486681 3.199095845659656e-19
505.9372394971389 3.628098698368398e-19
505.9876799456097 3.404957718636783e-19
506.0381203940805 3.4883188852285125e-19
506.0885608425514 3.5097206606611266e-19
506.13900129102217 3.6067174061618614e-19
506.189441739493 3.6612308143137085e-19
506.2398821879639 3.4534576243149295e-19
506.29032263643467 3.558938144240031e-19
506.3407630849055 3.4412380229962544e-19
506.39120353337637 3.3627486651544677e-19
506.44164398184716 3.2593728376555093e-19
506.492084430318 3.618421567339387e-19
506.54252487878887 3.582804583012852e-19
506.59296532725966 3.4905358268599326e-19
506.64340577573046 3.428366052716716e-19
506.6938462242013 3.6305110974543387e-19
506.74428667267216 3.52145678011399e-19
506.79472712114296 3.4404436646009875e-19
506.8451675696138 3.68594500142498e-19
506.89560801808466 3.7450352173299375e-19
506.94604846655545 3.6618159101205303e-19
506.9964889150263 3.343096536153945e-19
507.04692936349716 3.5345585554586275e-19
507.09736981196795 3.48763136497809e-19
507.1478102604388 3.482170380575177e-19
507.1982507089096 3.2964053874544674e-19
507.24869115738045 3.366609651287411e-19
507.29913160585124 3.311581752068604e-19
507.3495720543221 3.458417135448519e-19
507.40001250279295 3.580050683412438e-19
507.45045295126374 3.431358897669688e-19
507.5008933997346 3.2119284152490525e-19
507.55133384820545 3.430553880909219e-19
507.60177429667624 3.7612476117784377e-19
507.6522147451471 3.622916952792955e-19
507.70265519361794 3.536307695193285e-19
507.75309564208874 3.5896758322022913e-19
507.8035360905596 3.547556777702464e-19
507.8539765390304 3.5343524262356213e-19
507.90441698750124 3.5650861703786324e-19
507.95485743597203 3.424120683622485e-19
508.0052978844429 3.4093797367283915e-19
508.05573833291373 3.5472301927227474e-19
508.10617878138453 3.5968719454375645e-19
508.1566192298554 3.5653387132322367e-19
508.20705967832623 3.540588656430868e-19
508.257500126797 3.550434752215962e-19
508.3079405752679 3.4675910193362916e-19
508.3583810237387 3.7464034859385345e-19
508.4088214722095 3.276490409764126e-19
508.4592619206803 3.54636700149466e-19
508.50970236915117 3.53879686551518e-19
508.560142817622 3.5943728700675703e-19
508.6105832660928 3.697352535304473e-19
508.66102371456367 3.726577457076069e-19
508.7114641630345 3.6684095980897883e-19
508.7619046115053 3.548277406270189e-19
508.81234505997617 3.553312318752572e-19
508.862785508447 3.522017215883456e-19
508.9132259569178 3.6138836909750683e-19
508.96366640538866 3.37944022390158e-19
509.01410685385946 3.675948639695514e-19
509.0645473023303 3.3119673819415235e-19
509.1149877508011 3.6459003085606944e-19
509.16542819927196 3.598959495109763e-19
509.2158686477428 3.6557531325677907e-19
509.2663090962136 3.811400788337427e-19
509.31674954468446 3.6198959491040655e-19
509.3671899931553 3.5967161118522457e-19
509.4176304416261 3.392247204363652e-19
509.46807089009695 3.479970326350813e-19
509.51851133856775 3.5163988543258437e-19
509.5689517870386 3.6056276674333473e-19
509.6193922355094 3.479519113966508e-19
509.66983268398025 3.7199919533648803e-19
509.7202731324511 3.740882855191986e-19
509.7707135809219 3.4215735086294705e-19
509.82115402939274 3.4880105261291463e-19
509.8715944778636 3.652335752971602e-19
509.9220349263344 3.610877080026913e-19
509.97247537480524 3.5303739116956323e-19
510.0229158232761 3.473656221209787e-19
510.0733562717469 3.5202330750072027e-19
510.12379672021774 3.4371265675202097e-19
510.17423716868853 3.552720256319733e-19
510.2246776171594 3.558655594148981e-19
510.2751180656302 3.534794030128386e-19
510.32555851410103 3.496800847753094e-19
510.3759989625719 3.610101594037017e-19
510.4264394110427 3.8909919004550182e-19
510.47687985951353 3.624251765389871e-19
510.5273203079844 3.5492179247168114e-19
510.5777607564552 3.462744640825478e-19
510.62820120492603 3.4843191896091787e-19
510.6786416533969 3.5972682962530224e-19
510.7290821018677 3.6634850492382835e-19
510.77952255033847 3.6537603142483096e-19
510.8299629988093 3.5282910396002097e-19
510.8804034472802 3.4529593536872424e-19
510.93084389575097 3.4504266494648083e-19
510.9812843442218 3.5405399876019346e-19
511.03172479269267 3.5599824788140023e-19
511.08216524116347 3.382617938236175e-19
511.1326056896343 3.368939641701869e-19
511.18304613810517 3.4759708426818366e-19
511.23348658657596 3.5449985938991355e-19
511.2839270350468 3.400176118082201e-19
511.3343674835176 3.3899988921573453e-19
511.38480793198846 3.4725232615146595e-19
511.43524838045926 3.5367764814153807e-19
511.4856888289301 3.5456284697749744e-19
511.53612927740096 3.43448763372373e-19
511.58656972587175 3.661633131928343e-19
511.6370101743426 3.5679648622308223e-19
511.68745062281346 3.4118450016043514e-19
511.73789107128425 3.51410437587608e-19
511.7883315197551 3.557491584102907e-19
511.83877196822596 3.517909964098936e-19
511.88921241669675 3.6329367030599905e-19
511.9396528651676 3.50615584490408e-19
511.9900933136384 3.532028049443712e-19
512.0405337621092 3.4107172275959706e-19
512.09097421058 3.3760340205798926e-19
512.141414659051 3.145650588409478e-19
512.1918551075217 3.145435917070704e-19
512.2422955559925 3.3498669587956547e-19
512.2927360044634 3.502732882150062e-19
512.3431764529342 3.535805770610598e-19
512.393616901405 3.582898682008453e-19
512.4440573498758 3.6956729566620456e-19
512.4944977983467 3.558366118270747e-19
512.5449382468175 3.5088095653698296e-19
512.5953786952883 3.4655268213792863e-19
512.6458191437592 3.581132849471088e-19
512.69625959223 3.6302038221908116e-19
512.7467000407008 3.3371586323478826e-19
512.7971404891716 3.538937402725474e-19
512.8475809376425 3.717334610845633e-19
512.8980213861133 3.7416361172309145e-19
512.9484618345841 3.76736181438302e-19
512.998902283055 3.569873079800277e-19
513.0493427315258 3.636890269105339e-19
513.0997831799966 3.4979059073768343e-19
513.1502236284675 3.524488416801849e-19
513.2006640769383 3.523912788941443e-19
513.2511045254091 3.660548239965905e-19
513.30154497388 3.6673940626556013e-19
513.3519854223508 3.593856013263092e-19
513.4024258708216 3.40203455746713e-19
513.4528663192925 3.412361656108146e-19
513.5033067677633 3.284761694181074e-19
513.5537472162341 3.6040437842972297e-19
513.6041876647049 3.640557376690571e-19
513.6546281131758 3.4389592098751174e-19
513.7050685616466 3.609163921712018e-19
513.7555090101174 3.3187812524483065e-19
513.8059494585883 3.395232832387294e-19
513.8563899070591 3.1995341417039263e-19
513.9068303555299 3.501353864741328e-19
513.9572708040007 3.748233728163026e-19
514.0077112524716 3.2548656050116223e-19
514.0581517009424 3.297946797157164e-19
514.1085921494132 3.4915800389682846e-19
514.1590325978841 3.6371806937832685e-19
514.2094730463549 3.5817060323014195e-19
514.2599134948257 3.4604125102419314e-19
514.3103539432966 3.6553905771898325e-19
514.3607943917674 3.2778312138134414e-19
514.4112348402382 3.240316050041573e-19
514.4616752887091 3.3039711581137234e-19
514.5121157371799 3.291766381508214e-19
514.5625561856507 3.462180211908393e-19
514.6129966341216 3.501964508668861e-19
514.6634370825924 3.5266302366283124e-19
514.7138775310632 3.3916333712655202e-19
514.764317979534 3.0989162477986556e-19
514.8147584280049 3.3136024312117323e-19
514.8651988764757 3.711780777110856e-19
514.9156393249465 3.4910558643061254e-19
514.9660797734174 3.58841650945224e-19
515.0165202218882 3.484207759922078e-19
515.066960670359 3.440327369557412e-19
515.1174011188298 3.1383685554506235e-19
515.1678415673007 3.257861890177506e-19
515.2182820157715 3.582467043361684e-19
515.2687224642423 3.590731042111299e-19
515.3191629127132 3.5682871704157143e-19
515.369603361184 3.5308670865787384e-19
515.4200438096548 3.281678763890787e-19
515.4704842581257 3.2563903539168537e-19
515.5209247065965 3.167192342072196e-19
515.5713651550673 3.2895133975680556e-19
515.6218056035382 3.2260357636356473e-19
515.672246052009 3.398447299535009e-19
515.7226865004798 3.3349710395598726e-19
515.7731269489507 3.2962695093864097e-19
515.8235673974215 3.547244025182974e-19
515.8740078458923 3.448124886612817e-19
515.9244482943631 3.6863999031391777e-19
515.974888742834 3.4289604097808466e-19
516.0253291913048 3.2899304557843872e-19
516.0757696397756 3.557641038621645e-19
516.1262100882465 3.7577938937129855e-19
516.1766505367173 3.386978415241163e-19
516.227090985188 3.3901444122253e-19
516.277531433659 3.3929847293696065e-19
516.3279718821298 3.454257295751019e-19
516.3784123306006 3.5644976216909506e-19
516.4288527790713 3.410243458827208e-19
516.4792932275423 3.533741273181206e-19
516.529733676013 3.448743986730323e-19
516.5801741244838 3.53109107681635e-19
516.6306145729548 3.6126661841614447e-19
516.6810550214255 3.4586109033022456e-19
516.7314954698963 3.3389442887524903e-19
516.7819359183673 3.2702362232500594e-19
516.832376366838 3.2549880497768344e-19
516.8828168153088 3.11100288680886e-19
516.9332572637798 3.4176973806096414e-19
516.9836977122505 3.5296182674763133e-19
517.0341381607213 3.435749050320702e-19
517.0845786091921 3.5281177586100563e-19
517.135019057663 3.6979362270371005e-19
517.1854595061338 3.5324818877862205e-19
517.2358999546046 3.231402883391743e-19
517.2863404030755 3.4001567777913185e-19
517.3367808515463 3.3063350804221445e-19
517.3872213000171 3.486573701441066e-19
517.437661748488 3.5759589508084706e-19
517.4881021969588 3.228262111491223e-19
517.5385426454296 3.4162109914955754e-19
517.5889830939004 3.439483392938714e-19
517.6394235423713 3.4553938507226434e-19
517.6898639908421 3.4013022111176063e-19
517.7403044393129 3.322690790398152e-19
517.7907448877838 3.3537527202823816e-19
517.8411853362546 3.3594420338763925e-19
517.8916257847254 3.4400429287367293e-19
517.9420662331963 3.4007218279246973e-19
517.9925066816671 3.4494764098737485e-19
518.0429471301379 3.3608319098756086e-19
518.0933875786088 3.379941055888593e-19
518.1438280270796 3.3402856297112338e-19
518.1942684755504 3.3753499660932854e-19
518.2447089240212 3.1873434408196747e-19
518.2951493724921 3.4170926299097115e-19
518.3455898209629 3.232689672807593e-19
518.3960302694337 3.323051929028187e-19
518.4464707179046 3.2720513267655476e-19
518.4969111663754 3.3821777794568204e-19
518.5473516148462 3.20721949587588e-19
518.5977920633171 3.416844477048517e-19
518.6482325117879 3.0664308915383817e-19
518.6986729602587 3.268971658946921e-19
518.7491134087295 3.6496623473050527e-19
518.7995538572004 3.6997831766360163e-19
518.8499943056712 3.3785057012700297e-19
518.900434754142 3.403570136338932e-19
518.9508752026129 3.4362227865311814e-19
519.0013156510837 3.327601128200768e-19
519.0517560995545 3.5302312368804583e-19
519.1021965480254 3.3100766983835344e-19
519.1526369964962 3.1516596079431116e-19
519.203077444967 3.348082658389646e-19
519.2535178934379 3.4700708841193514e-19
519.3039583419087 3.1902288668816222e-19
519.3543987903795 3.4060118120723508e-19
519.4048392388503 3.4544969260960266e-19
519.4552796873212 3.4126132526446984e-19
519.505720135792 3.1991949415099327e-19
519.5561605842628 3.2640954961995157e-19
519.6066010327337 3.3729982305531364e-19
519.6570414812045 3.424585727861699e-19
519.7074819296753 3.446749682441983e-19
519.7579223781462 3.1147286426182096e-19
519.808362826617 3.6242135032144647e-19
519.8588032750878 3.5952208273655285e-19
519.9092437235586 3.5044000081409675e-19
519.9596841720295 3.257396578053833e-19
520.0101246205003 3.486783787607215e-19
520.0605650689711 3.689305776457412e-19
520.111005517442 3.332871208808567e-19
520.1614459659128 3.2437767691769114e-19
520.2118864143836 3.3186919198104075e-19
520.2623268628545 3.5975729389659078e-19
520.3127673113253 3.5337834134731723e-19
520.3632077597961 3.358643556708585e-19
520.413648208267 3.5381979495720185e-19
520.4640886567378 3.18781963395264e-19
520.5145291052086 3.1767558405416245e-19
520.5649695536794 3.3396914241402737e-19
520.6154100021503 3.31933270020839e-19
520.6658504506211 3.5837649469924743e-19
520.7162908990919 3.4968114771992287e-19
520.7667313475628 3.079794110339956e-19
520.8171717960336 3.356089195088268e-19
520.8676122445044 3.131665156334272e-19
520.9180526929753 3.275818889055203e-19
520.9684931414461 3.2425713525840313e-19
521.0189335899169 3.293662165728468e-19
521.0693740383877 3.229720631097996e-19
521.1198144868586 3.130312360062844e-19
521.1702549353294 3.3597062318395387e-19
521.2206953838001 3.173456043045987e-19
521.271135832271 3.176218210839798e-19
521.3215762807419 3.3214755659391187e-19
521.3720167292126 3.3863876077646467e-19
521.4224571776836 3.2392295158005815e-19
521.4728976261543 3.108520447482675e-19
521.5233380746251 3.2823231344328166e-19
521.573778523096 3.65813153631502e-19
521.6242189715668 3.571053297396114e-19
521.6746594200376 3.360042512537918e-19
521.7250998685086 3.3446718580724217e-19
521.7755403169793 3.314595883818587e-19
521.8259807654501 3.370589626258847e-19
521.8764212139209 3.264287424531914e-19
521.9268616623918 3.5412208907250406e-19
521.9773021108626 3.126303757282639e-19
522.0277425593334 3.3280175274538236e-19
522.0781830078043 3.329735381459825e-19
522.1286234562751 3.5292819653059863e-19
522.1790639047459 3.3674139929103215e-19
522.2295043532167 3.493867953345867e-19
